id,sentence,meaning,created_at,updated_at,word_id,language,category_id
199,日本語は難しい言語だ。,Japanese is a difficult language.,2026-07-11T13:23:16.810483+00:00,2026-08-29T05:35:26.246638+00:00,123,ja,44
200,時間が少ないから急ぐ。,I hurry because there is little time.,2026-07-11T13:23:16.810483+00:00,2026-08-29T05:35:26.246638+00:00,207,ja,6
201,歌が下手で恥ずかしい。,I am embarrassed because I am bad at singing.,2026-07-11T13:23:16.810483+00:00,2026-08-29T05:35:26.246638+00:00,204,ja,55
202,家族は大切な存在だ。,Family is a precious presence.,2026-07-11T13:23:16.810483+00:00,2026-08-29T05:35:26.246638+00:00,211,ja,28
203,銀河系の中心にブラックホールがある。,There is a black hole at the center of the Milky Way.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,291,ja,34
204,親への恩返しをしたい。,I want to repay my parents' kindness.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,189,ja,28
205,許可証を取得する。,I obtain a permit.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,226,ja,81
206,条件が合わない。,The conditions don't match.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,132,ja,
207,医学の進歩は目覚ましい。,Advances in medical science are remarkable.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,173,ja,
208,月刊で発行されている。,It is published monthly.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,201,ja,6
209,慎重に検討した結果だ。,It is the result of careful consideration.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,346,ja,57
210,衛星放送でスポーツを見る。,I watch sports on satellite broadcasting.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,326,ja,69
211,引用する際は出典を書く。,Write the source when quoting.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,186,ja,52
212,故郷の味が恋しい。,I miss the taste of home.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,95,ja,55
213,伊勢神宮を参拝した。,I visited the Ise Grand Shrine.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,290,ja,39
214,彼は文句ばかり言う。,He does nothing but complain.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,175,ja,52
215,群衆の中で迷子になった。,I got lost in the crowd.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,268,ja,
216,人工衛星が地球を周回している。,An artificial satellite orbits the Earth.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,326,ja,34
217,清潔な環境が大切だ。,A clean environment is important.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,353,ja,
218,諸国を旅して回った。,I traveled through various countries.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,254,ja,39
219,速度制限を守る。,I obey the speed limit.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,125,ja,59
220,サービスの運営コストが高い。,The operation cost of the service is high.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,228,ja,48
221,異文化交流は大切だ。,Cross-cultural exchange is important.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,261,ja,52
222,道の往来が激しい。,Traffic on the road is heavy.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,127,ja,59
223,株式会社を設立する。,To establish a joint-stock company.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,102,ja,48
224,契約の延長を申請した。,We applied for an extension of the contract.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,165,ja,48
225,警戒レベルが上がった。,The alert level was raised.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,300,ja,
226,高い山では気圧が低くなる。,Atmospheric pressure decreases at high altitudes.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,224,ja,34
227,才能を発揮できる機会だ。,It is an opportunity to show one's talent.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,304,ja,
228,自衛のための手段を学ぶ。,I learn means of self-defense.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,288,ja,
229,野党が政策を批判した。,The opposition party criticized the policy.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,289,ja,81
230,ネットワークの拡張が必要だ。,Network expansion is necessary.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,135,ja,
231,女性の割合が増えた。,The proportion of women has increased.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,156,ja,1
232,収入の格差が広がっている。,The income gap is widening.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,337,ja,
233,社会が混乱している。,Society is in chaos.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,303,ja,
234,いつか恩返しができると思う。,I think I can repay the favor someday.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,189,ja,
235,羽根つきをして遊ぶ。,Play with a shuttlecock.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,354,ja,69
236,母乳で育てる。,To raise (a baby) on breast milk.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,316,ja,28
237,世界の諸国と協力する。,To cooperate with various countries of the world.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,254,ja,81
238,停電が復旧した。,The power outage was restored.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,176,ja,
239,この電車は禁煙です。,This train is non-smoking.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,69,ja,82
240,水は液体の一種だ。,Water is a type of liquid.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,284,ja,
241,業界全体の動向を調べた。,I researched trends across the entire industry.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,322,ja,48
242,政党の支持率が下がった。,The political party's approval rating dropped.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,126,ja,81
243,この遺跡は二千年前のものだ。,These ruins are from two thousand years ago.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,348,ja,39
244,限度額を設定する。,I set a spending limit.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,270,ja,80
245,電車が駅を通過した。,The train passed through the station.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,320,ja,82
246,圧力をかけて相手を説得した。,I persuaded the other party by applying pressure.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,144,ja,52
247,専門家の見解によると。,According to the expert's view.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,331,ja,57
248,券売機で切符を買う。,I buy a ticket at the vending machine.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,212,ja,82
249,被害からの復旧に時間がかかる。,Recovery from damage takes time.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,176,ja,
250,大学院に進学することにした。,I decided to go on to graduate school.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,160,ja,44
251,手を清潔に保つ。,I keep my hands clean.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,353,ja,17
252,券売機の前に列ができた。,A line formed in front of the ticket machine.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,212,ja,82
253,生きることの意義を考える。,I think about the significance of living.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,78,ja,57
254,優勝の祝賀会が開かれた。,A celebration party for the championship was held.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,244,ja,69
255,年賀状を送る。,I send New Year's cards.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,203,ja,52
256,地域間の格差を縮める。,I reduce the disparity between regions.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,337,ja,
257,実力を発揮する。,To demonstrate one's ability.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,304,ja,
258,計画が実現した。,The plan came to fruition.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,120,ja,
259,幹部会議で決定した。,It was decided at the executive meeting.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,118,ja,48
260,我々は協力して働く。,We work together cooperatively.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,219,ja,48
261,株価が急落した。,The stock price fell sharply.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,83,ja,80
262,株価の動向を調べる。,To check the stock price trends.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,83,ja,80
263,成功の割合は高い。,The success rate is high.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,156,ja,1
264,彼は私の恩人だ。,He is my benefactor.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,131,ja,
265,夜間勤務が続いている。,Night shifts are continuing.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,209,ja,48
266,現状を把握する。,I grasp the current situation.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,283,ja,57
267,仕事から解放された。,I was freed from work.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,330,ja,48
268,成績の平均を計算する。,I calculate the average of grades.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,119,ja,44
269,郷土の文化を守る。,To preserve the local culture.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,267,ja,
270,多くの困難を乗り越えた。,I overcame many difficulties.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,76,ja,
271,疑惑を晴らす。,To clear up suspicion.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,223,ja,
272,河川の環境を守る。,I protect the river environment.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,275,ja,34
273,台風に警戒する。,To be vigilant about the typhoon.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,300,ja,34
274,明治神宮は東京にある。,The Meiji Shrine is in Tokyo.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,290,ja,39
275,鳥の羽根が落ちていた。,A bird's feather had fallen.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,354,ja,36
276,職業技能を磨く。,I hone my vocational skills.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,141,ja,48
277,不正を排除する。,To eliminate corruption.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,91,ja,81
278,採用の条件を確認する。,I confirm the hiring conditions.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,132,ja,48
279,道路を拡張する工事が始まった。,Construction to expand the road has begun.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,135,ja,
280,夢の実現に向けて努力する。,I work toward the realization of my dream.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,120,ja,
281,弓道は日本の伝統的な武道だ。,Kyudo is a traditional Japanese martial art.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,181,ja,69
282,会社の経営は難しい。,Managing a company is difficult.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,229,ja,48
283,今日は勤務時間が長い。,Today's working hours are long.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,209,ja,48
284,沿岸の漁業が盛んだ。,Fishing along the coast is thriving.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,251,ja,48
285,月刊誌を定期購読している。,I subscribe to a monthly magazine.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,201,ja,
286,郷土料理を食べた。,I ate local cuisine.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,267,ja,71
287,液体が固体に変わった。,The liquid turned into a solid.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,284,ja,
288,提案を検討する。,I consider the proposal.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,346,ja,48
289,土地の境界を確認する。,I confirm the land boundary.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,137,ja,84
290,困難な状況に置かれた。,I was placed in a difficult situation.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,76,ja,
291,許可証なしには入れない。,You cannot enter without a permit.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,226,ja,81
292,試合で逆転した。,We made a comeback in the game.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,315,ja,69
293,異文化を理解することが必要だ。,It is necessary to understand different cultures.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,261,ja,52
294,試合が雨で延期になった。,The game was postponed due to rain.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,149,ja,69
295,禁煙区域に入ってはいけない。,You must not enter the no-smoking zone.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,200,ja,
296,政治改革を推進する。,To promote political reform.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,194,ja,81
297,台風が沿岸に近づいている。,The typhoon is approaching the coast.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,251,ja,34
298,境界線を引く。,I draw a boundary line.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,137,ja,41
299,弓道の練習で集中力が上がる。,Concentration improves with kyudo practice.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,181,ja,69
300,社会的な圧力を感じる。,I feel social pressure.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,144,ja,55
301,文句を言わないで。,Don't complain.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,175,ja,52
302,IT業界で働いている。,I work in the IT industry.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,322,ja,48
303,国境を越えて旅した。,I traveled across the national border.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,182,ja,39
304,週刊で発行される雑誌だ。,It is a weekly magazine.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,241,ja,6
305,野党は新しいリーダーを選んだ。,The opposition party chose a new leader.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,289,ja,81
306,植物が栄養を吸収する。,Plants absorb nutrients.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,213,ja,34
307,総額がいくらになるか計算する。,I calculate what the total amount will be.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,339,ja,50
308,古代の遺跡を訪れた。,We visited ancient ruins.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,348,ja,39
309,喫煙禁止の場所だ。,This is a no-smoking area.,2026-07-11T13:24:33.242779+00:00,2026-07-11T13:24:33.242779+00:00,308,ja,
310,古い宮殿が美術館になった。,The old palace became a museum.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,73,ja,39
311,人の往来が多い場所だ。,It's a place with many people coming and going.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,127,ja,59
312,恩人に感謝の気持ちを伝える。,I convey my gratitude to my benefactor.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,131,ja,52
313,言葉の定義を確認する。,I confirm the definition of the word.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,105,ja,57
314,技能検定を受ける。,I take a skills certification exam.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,141,ja,48
315,逆転勝利を収めた。,We achieved a comeback victory.,2026-07-11T13:24:33.242779+00:00,2026-08-29T05:35:26.246638+00:00,315,ja,69
